LOCATION,ROOMS,Date,Avg. Daily Rate,Occupancy Rate
Latina,2,Feb,63.08,0.68
Latina,2,Feb,56.35,0.48
Latina,2,Feb,54.67,0.4
Latina,2,Feb,52.98,0.42
Latina,2,Feb,52.98,0.46
Latina,2,Feb,52.98,0.58
Latina,2,Feb,59.71,0.77
Latina,2,Feb,63.08,0.8
Latina,2,Feb,59.71,0.55
Latina,2,Feb,54.67,0.48
Latina,2,Feb,52.14,0.46
Latina,2,Feb,52.98,0.5
Latina,2,Feb,55.51,0.59
Latina,2,Feb,63.08,0.77
Latina,2,Feb,66.44,0.81
Latina,2,Feb,60.55,0.54
Latina,2,Feb,57.19,0.51
Latina,2,Feb,55.51,0.53
Latina,2,Feb,54.67,0.52
Latina,2,Feb,55.51,0.63
Latina,2,Feb,59.71,0.74
Latina,2,Feb,63.08,0.79
Latina,2,Feb,59.71,0.6
Latina,2,Feb,56.35,0.53
Latina,2,Feb,52.98,0.51
Latina,2,Feb,56.35,0.64
Latina,2,Feb,58.03,0.73
Latina,2,Mar,64.76,0.85
Latina,2,Mar,68.96,0.86
Latina,2,Mar,65.6,0.66
Latina,2,Mar,61.39,0.59
Latina,2,Mar,58.03,0.52
Latina,2,Mar,54.67,0.55
Latina,2,Mar,56.35,0.64
Latina,2,Mar,62.23,0.76
Latina,2,Mar,64.76,0.78
Latina,2,Mar,61.39,0.62
Latina,2,Mar,58.87,0.55
Latina,2,Mar,56.35,0.51
Latina,2,Mar,56.35,0.54
Latina,2,Mar,57.19,0.62
Latina,2,Mar,65.6,0.79
Latina,2,Mar,70.65,0.84
Latina,2,Mar,65.6,0.68
Latina,2,Mar,60.55,0.53
Latina,2,Mar,55.51,0.48
Latina,2,Mar,53.82,0.54
Latina,2,Mar,58.03,0.66
Latina,2,Mar,63.92,0.81
Latina,2,Mar,66.44,0.81
Latina,2,Mar,63.08,0.63
Latina,2,Mar,58.87,0.54
Latina,2,Mar,57.19,0.53
Latina,2,Mar,57.19,0.57
Latina,2,Mar,58.03,0.65
Latina,2,Mar,64.76,0.81
Latina,2,Mar,66.44,0.81
Latina,2,Mar,63.08,0.62
Latina,2,Apr,59.71,0.56
Latina,2,Apr,57.19,0.54
Latina,2,Apr,58.03,0.6
Latina,2,Apr,60.55,0.72
Latina,2,Apr,67.28,0.8
Latina,2,Apr,69.8,0.8
Latina,2,Apr,66.44,0.64
Latina,2,Apr,60.55,0.59
Latina,2,Apr,58.03,0.56
Latina,2,Apr,58.03,0.52
Latina,2,Apr,58.87,0.6
Latina,2,Apr,64.76,0.72
Latina,2,Apr,68.12,0.79
Latina,2,Apr,67.28,0.73
Latina,2,Apr,65.6,0.68
Latina,2,Apr,64.76,0.69
Latina,2,Apr,65.6,0.71
Latina,2,Apr,71.49,0.81
Latina,2,Apr,74.85,0.83
Latina,2,Apr,78.22,0.83
Latina,2,Apr,74.85,0.64
Latina,2,Apr,67.28,0.54
Latina,2,Apr,63.08,0.55
Latina,2,Apr,62.23,0.67
Latina,2,Apr,65.6,0.79
Latina,2,Apr,68.96,0.84
Latina,2,Apr,72.33,0.81
Latina,2,Apr,68.96,0.66
Latina,2,Apr,64.76,0.58
Latina,2,Apr,63.08,0.6
Latina,2,May,63.92,0.67
Latina,2,May,66.44,0.7
Latina,2,May,74.01,0.82
Latina,2,May,78.22,0.79
Latina,2,May,74.01,0.59
Latina,2,May,68.12,0.54
Latina,2,May,65.6,0.58
Latina,2,May,65.6,0.69
Latina,2,May,65.6,0.71
Latina,2,May,72.33,0.81
Latina,2,May,75.69,0.82
Latina,2,May,71.49,0.64
Latina,2,May,67.28,0.58
Latina,2,May,63.08,0.55
Latina,2,May,62.23,0.61
Latina,2,May,63.92,0.7
Latina,2,May,71.49,0.82
Latina,2,May,74.01,0.83
Latina,2,May,70.65,0.63
Latina,2,May,65.6,0.6
Latina,2,May,62.23,0.6
Latina,2,May,63.08,0.67
Latina,2,May,64.76,0.7
Latina,2,May,71.49,0.79
Latina,2,May,75.69,0.79
Latina,2,May,71.49,0.67
Latina,2,May,64.76,0.62
Latina,2,May,63.08,0.6
Latina,2,May,66.44,0.65
Latina,2,May,68.96,0.65
Latina,2,May,106.81,0.64
Latina,2,Jun,144.66,0.64
Latina,2,Jun,116.06,0.57
Latina,2,Jun,83.26,0.56
Latina,2,Jun,77.37,0.6
Latina,2,Jun,68.12,0.64
Latina,2,Jun,68.96,0.7
Latina,2,Jun,74.01,0.77
Latina,2,Jun,74.85,0.77
Latina,2,Jun,71.49,0.71
Latina,2,Jun,67.28,0.7
Latina,2,Jun,65.6,0.71
Latina,2,Jun,64.76,0.7
Latina,2,Jun,64.76,0.74
Latina,2,Jun,71.49,0.81
Latina,2,Jun,76.53,0.81
Latina,2,Jun,71.49,0.6
Latina,2,Jun,63.08,0.56
Latina,2,Jun,61.39,0.62
Latina,2,Jun,62.23,0.67
Latina,2,Jun,63.92,0.69
Latina,2,Jun,69.8,0.74
Latina,2,Jun,74.85,0.78
Latina,2,Jun,69.8,0.63
Latina,2,Jun,63.92,0.59
Latina,2,Jun,62.23,0.6
Latina,2,Jun,62.23,0.62
Latina,2,Jun,63.08,0.6
Latina,2,Jun,69.8,0.66
Latina,2,Jun,74.01,0.7
Latina,2,Jun,68.96,0.57
Latina,2,Jul,65.6,0.55
Latina,2,Jul,65.6,0.54
Latina,2,Jul,64.76,0.52
Latina,2,Jul,65.6,0.58
Latina,2,Jul,77.37,0.67
Latina,2,Jul,82.42,0.68
Latina,2,Jul,82.42,0.59
Latina,2,Jul,68.96,0.53
Latina,2,Jul,64.76,0.54
Latina,2,Jul,62.23,0.6
Latina,2,Jul,60.55,0.62
Latina,2,Jul,63.08,0.63
Latina,2,Jul,64.76,0.62
Latina,2,Jul,60.55,0.49
Latina,2,Jul,59.71,0.47
Latina,2,Jul,57.19,0.48
Latina,2,Jul,56.35,0.44
Latina,2,Jul,56.35,0.47
Latina,2,Jul,58.87,0.51
Latina,2,Jul,61.39,0.52
Latina,2,Jul,59.71,0.47
Latina,2,Jul,56.35,0.42
Latina,2,Jul,56.35,0.42
Latina,2,Jul,53.82,0.43
Latina,2,Jul,54.67,0.44
Latina,2,Jul,58.03,0.48
Latina,2,Jul,58.87,0.45
Latina,2,Jul,57.19,0.41
Latina,2,Jul,55.51,0.36
Latina,2,Jul,53.82,0.38
Latina,2,Jul,54.67,0.37
Latina,2,Aug,53.82,0.42
Latina,2,Aug,53.82,0.46
Latina,2,Aug,55.51,0.49
Latina,2,Aug,54.67,0.46
Latina,2,Aug,53.82,0.47
Latina,2,Aug,53.82,0.44
Latina,2,Aug,53.82,0.41
Latina,2,Aug,61.39,0.44
Latina,2,Aug,54.67,0.47
Latina,2,Aug,56.35,0.48
Latina,2,Aug,62.23,0.44
Latina,2,Aug,53.82,0.49
Latina,2,Aug,52.14,0.46
Latina,2,Aug,52.98,0.51
Latina,2,Aug,52.98,0.51
Latina,2,Aug,55.51,0.49
Latina,2,Aug,63.92,0.48
Latina,2,Aug,63.08,0.47
Latina,2,Aug,52.98,0.45
Latina,2,Aug,51.3,0.47
Latina,2,Aug,51.3,0.48
Latina,2,Aug,51.3,0.5
Latina,2,Aug,52.98,0.48
Latina,2,Aug,54.67,0.52
Latina,2,Aug,60.55,0.46
Latina,2,Aug,60.55,0.46
Latina,2,Aug,59.71,0.45
Latina,2,Aug,51.3,0.43
Latina,2,Aug,51.3,0.44
Latina,2,Aug,60.55,0.48
Latina,2,Aug,57.19,0.5
Latina,2,Sep,56.35,0.46
Latina,2,Sep,63.08,0.52
Latina,2,Sep,63.92,0.54
Latina,2,Sep,58.87,0.55
Latina,2,Sep,65.6,0.57
Latina,2,Sep,63.92,0.65
Latina,2,Sep,65.6,0.65
Latina,2,Sep,71.49,0.52
Latina,2,Sep,68.96,0.55
Latina,2,Sep,61.39,0.6
Latina,2,Sep,67.28,0.64
Latina,2,Sep,69.8,0.66
Latina,2,Sep,74.85,0.69
Latina,2,Sep,78.22,0.7
Latina,2,Sep,73.17,0.62
Latina,2,Sep,69.8,0.58
Latina,2,Sep,63.08,0.58
Latina,2,Sep,63.92,0.62
Latina,2,Sep,63.08,0.66
Latina,2,Sep,75.69,0.73
Latina,2,Sep,79.9,0.73
Latina,2,Sep,78.22,0.63
Latina,2,Sep,74.01,0.63
Latina,2,Sep,72.33,0.63
Latina,2,Sep,72.33,0.67
Latina,2,Sep,74.01,0.69
Latina,2,Sep,81.58,0.7
Latina,2,Sep,80.74,0.68
Latina,2,Sep,80.74,0.63
Latina,2,Sep,79.06,0.63
Latina,2,Oct,77.37,0.67
Latina,2,Oct,69.8,0.62
Latina,2,Oct,75.69,0.64
Latina,2,Oct,80.74,0.7
Latina,2,Oct,84.94,0.71
Latina,2,Oct,78.22,0.67
Latina,2,Oct,68.96,0.63
Latina,2,Oct,68.96,0.63
Latina,2,Oct,68.96,0.65
Latina,2,Oct,72.33,0.7
Latina,2,Oct,85.78,0.74
Latina,2,Oct,89.99,0.73
Latina,2,Oct,78.22,0.57
Latina,2,Oct,70.65,0.52
Latina,2,Oct,66.44,0.53
Latina,2,Oct,66.44,0.58
Latina,2,Oct,74.01,0.67
Latina,2,Oct,82.42,0.73
Latina,2,Oct,85.78,0.75
Latina,2,Oct,79.06,0.66
Latina,2,Oct,70.65,0.65
Latina,2,Oct,75.69,0.73
Latina,2,Oct,76.53,0.71
Latina,2,Oct,71.49,0.72
Latina,2,Oct,80.74,0.73
Latina,2,Oct,84.1,0.72
Latina,2,Oct,73.17,0.59
Latina,2,Oct,67.28,0.52
Latina,2,Oct,66.44,0.53
Latina,2,Oct,69.8,0.54
Latina,2,Oct,74.85,0.65
Latina,2,Nov,83.26,0.71
Latina,2,Nov,84.94,0.71
Latina,2,Nov,73.17,0.5
Latina,2,Nov,63.92,0.41
Latina,2,Nov,67.28,0.41
Latina,2,Nov,65.6,0.47
Latina,2,Nov,66.44,0.51
Latina,2,Nov,67.28,0.64
Latina,2,Nov,68.96,0.66
Latina,2,Nov,63.92,0.52
Latina,2,Nov,65.6,0.49
Latina,2,Nov,57.19,0.48
Latina,2,Nov,63.92,0.54
Latina,2,Nov,58.87,0.56
Latina,2,Nov,66.44,0.68
Latina,2,Nov,74.01,0.68
Latina,2,Nov,64.76,0.52
Latina,2,Nov,58.87,0.46
Latina,2,Nov,63.92,0.48
Latina,2,Nov,64.76,0.52
Latina,2,Nov,66.44,0.57
Latina,2,Nov,74.01,0.75
Latina,2,Nov,75.69,0.75
Latina,2,Nov,66.44,0.59
Latina,2,Nov,68.12,0.5
Latina,2,Nov,65.6,0.49
Latina,2,Nov,57.19,0.47
Latina,2,Nov,64.76,0.52
Latina,2,Nov,68.96,0.71
Latina,2,Nov,77.37,0.72
Latina,2,Dec,72.33,0.51
Latina,2,Dec,63.08,0.44
Latina,2,Dec,66.44,0.4
Latina,2,Dec,57.19,0.39
Latina,2,Dec,64.76,0.54
Latina,2,Dec,83.26,0.71
Latina,2,Dec,95.04,0.74
Latina,2,Dec,83.26,0.5
Latina,2,Dec,64.76,0.35
Latina,2,Dec,63.08,0.35
Latina,2,Dec,58.87,0.43
Latina,2,Dec,61.39,0.51
Latina,2,Dec,74.01,0.65
Latina,2,Dec,76.53,0.69
Latina,2,Dec,67.28,0.48
Latina,2,Dec,60.55,0.37
Latina,2,Dec,58.03,0.37
Latina,2,Dec,55.51,0.38
Latina,2,Dec,57.19,0.39
Latina,2,Dec,63.08,0.49
Latina,2,Dec,73.17,0.54
Latina,2,Dec,72.33,0.47
Latina,2,Dec,62.23,0.41
Latina,2,Dec,66.44,0.43
Latina,2,Dec,66.44,0.48
Latina,2,Dec,76.53,0.57
Latina,2,Dec,87.47,0.69
Latina,2,Dec,90.83,0.71
Latina,2,Dec,88.31,0.61
Latina,2,Dec,94.2,0.64
Latina,2,Dec,100.08,0.64
Latina,3,Jan,221.2,0.76
Latina,3,Jan,192.6,0.75
Latina,3,Jan,179.99,0.54
Latina,3,Jan,159.8,0.43
Latina,3,Jan,158.96,0.44
Latina,3,Jan,120.27,0.36
Latina,3,Jan,118.59,0.3
Latina,3,Jan,111.86,0.28
Latina,3,Jan,94.2,0.22
Latina,3,Jan,89.99,0.15
Latina,3,Jan,137.93,0.23
Latina,3,Jan,142.98,0.5
Latina,3,Jan,148.02,0.58
Latina,3,Jan,110.18,0.29
Latina,3,Jan,96.72,0.21
Latina,3,Jan,121.95,0.28
Latina,3,Jan,104.29,0.44
Latina,3,Jan,104.29,0.43
Latina,3,Jan,123.63,0.5
Latina,3,Jan,136.25,0.6
Latina,3,Jan,142.14,0.3
Latina,3,Jan,142.14,0.24
Latina,3,Jan,132.89,0.28
Latina,3,Jan,135.41,0.3
Latina,3,Jan,126.16,0.28
Latina,3,Jan,155.59,0.44
Latina,3,Jan,151.39,0.52
Latina,3,Jan,126.16,0.22
Latina,3,Jan,110.18,0.2
Latina,3,Jan,123.63,0.24
Latina,3,Jan,105.97,0.29
Latina,3,Feb,127.0,0.24
Latina,3,Feb,118.59,0.45
Latina,3,Feb,143.82,0.65
Latina,3,Feb,147.18,0.44
Latina,3,Feb,166.53,0.28
Latina,3,Feb,147.18,0.35
Latina,3,Feb,153.07,0.35
Latina,3,Feb,132.04,0.5
Latina,3,Feb,136.25,0.65
Latina,3,Feb,137.09,0.81
Latina,3,Feb,131.2,0.45
Latina,3,Feb,126.16,0.52
Latina,3,Feb,142.14,0.39
Latina,3,Feb,132.04,0.57
Latina,3,Feb,106.81,0.44
Latina,3,Feb,124.47,0.68
Latina,3,Feb,142.14,0.73
Latina,3,Feb,133.73,0.48
Latina,3,Feb,132.04,0.38
Latina,3,Feb,143.82,0.42
Latina,3,Feb,140.46,0.54
Latina,3,Feb,130.36,0.57
Latina,3,Feb,164.01,0.75
Latina,3,Feb,157.28,0.75
Latina,3,Feb,115.22,0.32
Latina,3,Feb,129.52,0.21
Latina,3,Feb,96.72,0.16
Latina,3,Feb,106.81,0.26
Latina,3,Mar,128.68,0.44
Latina,3,Mar,159.8,0.63
Latina,3,Mar,156.44,0.72
Latina,3,Mar,120.27,0.42
Latina,3,Mar,118.59,0.41
Latina,3,Mar,130.36,0.52
Latina,3,Mar,113.54,0.35
Latina,3,Mar,120.27,0.45
Latina,3,Mar,132.04,0.62
Latina,3,Mar,161.48,0.63
Latina,3,Mar,162.32,0.46
Latina,3,Mar,164.01,0.45
Latina,3,Mar,163.16,0.32
Latina,3,Mar,164.01,0.2
Latina,3,Mar,140.46,0.41
Latina,3,Mar,174.94,0.65
Latina,3,Mar,184.19,0.74
Latina,3,Mar,157.28,0.47
Latina,3,Mar,136.25,0.39
Latina,3,Mar,133.73,0.33
Latina,3,Mar,107.65,0.35
Latina,3,Mar,92.51,0.32
Latina,3,Mar,148.02,0.5
Latina,3,Mar,148.87,0.67
Latina,3,Mar,132.89,0.42
Latina,3,Mar,111.86,0.5
Latina,3,Mar,116.9,0.48
Latina,3,Mar,128.68,0.5
Latina,3,Mar,143.82,0.53
Latina,3,Mar,208.58,0.65
Latina,3,Mar,206.06,0.62
Latina,3,Apr,194.28,0.42
Latina,3,Apr,172.42,0.32
Latina,3,Apr,145.5,0.33
Latina,3,Apr,117.75,0.37
Latina,3,Apr,135.41,0.5
Latina,3,Apr,153.07,0.73
Latina,3,Apr,151.39,0.81
Latina,3,Apr,136.25,0.5
Latina,3,Apr,121.95,0.43
Latina,3,Apr,116.9,0.5
Latina,3,Apr,116.9,0.52
Latina,3,Apr,113.54,0.5
Latina,3,Apr,147.18,0.71
Latina,3,Apr,155.59,0.69
Latina,3,Apr,155.59,0.32
Latina,3,Apr,130.36,0.33
Latina,3,Apr,117.75,0.53
Latina,3,Apr,110.18,0.55
Latina,3,Apr,111.86,0.52
Latina,3,Apr,146.34,0.93
Latina,3,Apr,154.75,0.86
Latina,3,Apr,128.68,0.44
Latina,3,Apr,124.47,0.36
Latina,3,Apr,110.18,0.48
Latina,3,Apr,117.75,0.46
Latina,3,Apr,114.38,0.52
Latina,3,Apr,144.66,0.8
Latina,3,Apr,158.12,0.89
Latina,3,Apr,154.75,0.88
Latina,3,Apr,142.14,0.68
Latina,3,May,99.24,0.55
Latina,3,May,125.32,0.52
Latina,3,May,127.84,0.5
Latina,3,May,158.96,0.77
Latina,3,May,164.85,0.9
Latina,3,May,139.61,0.71
Latina,3,May,145.5,0.58
Latina,3,May,142.14,0.62
Latina,3,May,126.16,0.67
Latina,3,May,146.34,0.68
Latina,3,May,164.85,0.94
Latina,3,May,176.62,0.88
Latina,3,May,137.09,0.63
Latina,3,May,119.43,0.54
Latina,3,May,113.54,0.52
Latina,3,May,117.75,0.52
Latina,3,May,116.06,0.56
Latina,3,May,153.91,0.77
Latina,3,May,164.01,0.82
Latina,3,May,133.73,0.65
Latina,3,May,127.0,0.42
Latina,3,May,131.2,0.56
Latina,3,May,132.89,0.54
Latina,3,May,132.89,0.59
Latina,3,May,164.85,0.81
Latina,3,May,193.44,0.81
Latina,3,May,153.07,0.55
Latina,3,May,145.5,0.5
Latina,3,May,149.71,0.45
Latina,3,May,135.41,0.32
Latina,3,May,141.3,0.45
Latina,3,Jun,190.08,0.8
Latina,3,Jun,187.56,0.77
Latina,3,Jun,160.64,0.44
Latina,3,Jun,132.89,0.2
Latina,3,Jun,111.02,0.33
Latina,3,Jun,118.59,0.35
Latina,3,Jun,121.11,0.43
Latina,3,Jun,152.23,0.55
Latina,3,Jun,162.32,0.73
Latina,3,Jun,147.18,0.54
Latina,3,Jun,138.77,0.39
Latina,3,Jun,129.52,0.42
Latina,3,Jun,139.61,0.44
Latina,3,Jun,128.68,0.42
Latina,3,Jun,136.25,0.68
Latina,3,Jun,129.52,0.57
Latina,3,Jun,121.11,0.33
Latina,3,Jun,98.4,0.12
Latina,3,Jun,139.61,0.28
Latina,3,Jun,136.25,0.31
Latina,3,Jun,115.22,0.32
Latina,3,Jun,120.27,0.56
Latina,3,Jun,120.27,0.56
Latina,3,Jun,102.61,0.4
Latina,3,Jun,117.75,0.38
Latina,3,Jun,105.13,0.41
Latina,3,Jun,103.45,0.52
Latina,3,Jun,117.75,0.54
Latina,3,Jun,144.66,0.85
Latina,3,Jun,158.96,0.77
Latina,3,Jul,143.82,0.44
Latina,3,Jul,152.23,0.39
Latina,3,Jul,152.23,0.48
Latina,3,Jul,132.89,0.46
Latina,3,Jul,139.61,0.56
Latina,3,Jul,174.94,0.76
Latina,3,Jul,183.35,0.8
Latina,3,Jul,145.5,0.54
Latina,3,Jul,142.14,0.52
Latina,3,Jul,131.2,0.48
Latina,3,Jul,124.47,0.71
Latina,3,Jul,131.2,0.84
Latina,3,Jul,126.16,0.87
Latina,3,Jul,127.0,0.9
Latina,3,Jul,136.25,0.61
Latina,3,Jul,130.36,0.46
Latina,3,Jul,126.16,0.35
Latina,3,Jul,114.38,0.31
Latina,3,Jul,112.7,0.41
Latina,3,Jul,121.95,0.33
Latina,3,Jul,122.79,0.39
Latina,3,Jul,143.82,0.31
Latina,3,Jul,152.23,0.34
Latina,3,Jul,142.14,0.43
Latina,3,Jul,116.06,0.37
Latina,3,Jul,111.86,0.37
Latina,3,Jul,128.68,0.39
Latina,3,Jul,131.2,0.39
Latina,3,Jul,117.75,0.47
Latina,3,Jul,101.77,0.45
Latina,3,Jul,101.77,0.42
Latina,3,Aug,96.72,0.36
Latina,3,Aug,105.97,0.48
Latina,3,Aug,104.29,0.43
Latina,3,Aug,121.11,0.38
Latina,3,Aug,124.47,0.5
Latina,3,Aug,110.18,0.5
Latina,3,Aug,102.61,0.48
Latina,3,Aug,106.81,0.39
Latina,3,Aug,100.92,0.37
Latina,3,Aug,108.49,0.35
Latina,3,Aug,131.2,0.34
Latina,3,Aug,126.16,0.39
Latina,3,Aug,108.49,0.38
Latina,3,Aug,132.89,0.37
Latina,3,Aug,111.86,0.41
Latina,3,Aug,119.43,0.31
Latina,3,Aug,121.95,0.27
Latina,3,Aug,121.95,0.22
Latina,3,Aug,111.02,0.23
Latina,3,Aug,102.61,0.34
Latina,3,Aug,92.51,0.35
Latina,3,Aug,90.83,0.29
Latina,3,Aug,91.67,0.37
Latina,3,Aug,106.81,0.38
Latina,3,Aug,109.34,0.44
Latina,3,Aug,100.08,0.41
Latina,3,Aug,99.24,0.29
Latina,3,Aug,86.63,0.24
Latina,3,Aug,83.26,0.26
Latina,3,Aug,88.31,0.31
Latina,3,Aug,100.92,0.44
Latina,3,Sep,110.18,0.5
Latina,3,Sep,116.06,0.31
Latina,3,Sep,99.24,0.29
Latina,3,Sep,96.72,0.31
Latina,3,Sep,103.45,0.5
Latina,3,Sep,110.18,0.58
Latina,3,Sep,120.27,0.62
Latina,3,Sep,134.57,0.71
Latina,3,Sep,137.09,0.55
Latina,3,Sep,127.0,0.45
Latina,3,Sep,126.16,0.44
Latina,3,Sep,116.9,0.4
Latina,3,Sep,126.16,0.47
Latina,3,Sep,134.57,0.67
Latina,3,Sep,144.66,0.81
Latina,3,Sep,137.93,0.57
Latina,3,Sep,139.61,0.37
Latina,3,Sep,142.14,0.38
Latina,3,Sep,116.9,0.58
Latina,3,Sep,110.18,0.65
Latina,3,Sep,143.82,0.8
Latina,3,Sep,148.02,0.83
Latina,3,Sep,138.77,0.58
Latina,3,Sep,127.84,0.58
Latina,3,Sep,123.63,0.56
Latina,3,Sep,116.06,0.58
Latina,3,Sep,118.59,0.56
Latina,3,Sep,140.46,0.83
Latina,3,Sep,143.82,0.83
Latina,3,Sep,118.59,0.52
Latina,3,Oct,110.18,0.4
Latina,3,Oct,111.02,0.61
Latina,3,Oct,123.63,0.75
Latina,3,Oct,134.57,0.7
Latina,3,Oct,147.18,0.77
Latina,3,Oct,155.59,0.88
Latina,3,Oct,142.14,0.65
Latina,3,Oct,136.25,0.76
Latina,3,Oct,142.98,0.8
Latina,3,Oct,153.07,0.78
Latina,3,Oct,145.5,0.88
Latina,3,Oct,160.64,0.91
Latina,3,Oct,169.05,0.87
Latina,3,Oct,132.89,0.43
Latina,3,Oct,123.63,0.4
Latina,3,Oct,115.22,0.48
Latina,3,Oct,115.22,0.57
Latina,3,Oct,127.84,0.71
Latina,3,Oct,151.39,0.81
Latina,3,Oct,149.71,0.9
Latina,3,Oct,151.39,0.81
Latina,3,Oct,143.82,0.8
Latina,3,Oct,138.77,0.88
Latina,3,Oct,132.04,0.92
Latina,3,Oct,123.63,0.77
Latina,3,Oct,163.16,0.84
Latina,3,Oct,160.64,0.96
Latina,3,Oct,153.91,0.76
Latina,3,Oct,136.25,0.5
Latina,3,Oct,125.32,0.58
Latina,3,Oct,131.2,0.7
Latina,3,Nov,141.3,0.91
Latina,3,Nov,152.23,0.92
Latina,3,Nov,156.44,1.0
Latina,3,Nov,160.64,0.62
Latina,3,Nov,140.46,0.38
Latina,3,Nov,121.95,0.23
Latina,3,Nov,98.4,0.28
Latina,3,Nov,99.24,0.36
Latina,3,Nov,138.77,0.76
Latina,3,Nov,149.71,0.82
Latina,3,Nov,133.73,0.46
Latina,3,Nov,72.33,0.27
Latina,3,Nov,88.31,0.38
Latina,3,Nov,94.2,0.41
Latina,3,Nov,98.4,0.46
Latina,3,Nov,129.52,0.78
Latina,3,Nov,140.46,0.9
Latina,3,Nov,129.52,0.56
Latina,3,Nov,116.06,0.31
Latina,3,Nov,106.81,0.27
Latina,3,Nov,98.4,0.38
Latina,3,Nov,111.02,0.46
Latina,3,Nov,143.82,0.88
Latina,3,Nov,147.18,0.91
Latina,3,Nov,148.87,0.36
Latina,3,Nov,110.18,0.33
Latina,3,Nov,89.15,0.27
Latina,3,Nov,94.2,0.27
Latina,3,Nov,108.49,0.38
Latina,3,Nov,139.61,0.6
Latina,3,Dec,139.61,0.73
Latina,3,Dec,118.59,0.46
Latina,3,Dec,109.34,0.33
Latina,3,Dec,101.77,0.31
Latina,3,Dec,110.18,0.5
Latina,3,Dec,135.41,0.76
Latina,3,Dec,169.89,0.9
Latina,3,Dec,169.89,0.9
Latina,3,Dec,169.89,0.29
Latina,3,Dec,146.34,0.2
Latina,3,Dec,95.04,0.27
Latina,3,Dec,102.61,0.32
Latina,3,Dec,115.22,0.38
Latina,3,Dec,144.66,0.63
Latina,3,Dec,145.5,0.69
Latina,3,Dec,131.2,0.22
Latina,3,Dec,84.94,0.23
Latina,3,Dec,95.88,0.23
Latina,3,Dec,116.9,0.17
Latina,3,Dec,140.46,0.2
Latina,3,Dec,148.02,0.34
Latina,3,Dec,140.46,0.54
Latina,3,Dec,139.61,0.52
Latina,3,Dec,136.25,0.59
Latina,3,Dec,130.36,0.72
Latina,3,Dec,145.5,0.76
Latina,3,Dec,156.44,0.76
Latina,3,Dec,186.71,0.76
Latina,3,Dec,200.17,0.83
Latina,3,Dec,192.6,0.8
Latina,3,Dec,211.95,0.83
Latina,3,Jan,201.85,0.64
Latina,3,Jan,174.94,0.72
Latina,3,Jan,153.07,0.7
Latina,3,Jan,163.16,0.55
Latina,3,Jan,135.41,0.41
Latina,3,Jan,124.47,0.37
Latina,3,Jan,104.29,0.36
Latina,3,Jan,98.4,0.32
Latina,3,Jan,97.56,0.29
Latina,3,Jan,96.72,0.36
Latina,3,Jan,115.22,0.54
Latina,3,Jan,112.7,0.56
Latina,3,Jan,98.4,0.41
Latina,3,Jan,93.35,0.33
Latina,3,Jan,86.63,0.39
Latina,3,Jan,89.15,0.32
Latina,3,Jan,96.72,0.33
Latina,3,Jan,117.75,0.54
Latina,3,Jan,119.43,0.65
Latina,3,Jan,111.86,0.38
Latina,3,Jan,106.81,0.38
Latina,3,Jan,97.56,0.32
Latina,3,Jan,102.61,0.6
Latina,3,Jan,107.65,0.65
Latina,3,Jan,116.9,0.69
Latina,3,Jan,130.36,0.79
Latina,3,Jan,120.27,0.46
Latina,3,Jan,117.75,0.46
Latina,3,Jan,76.53,0.18
Latina,3,Jan,74.85,0.19
Latina,3,Jan,94.2,0.29
Latina,3,Feb,129.52,0.58
Latina,3,Feb,136.25,0.68
Latina,3,Feb,119.43,0.32
Latina,3,Feb,116.9,0.36
Latina,3,Feb,117.75,0.36
Latina,3,Feb,112.7,0.48
Latina,3,Feb,117.75,0.52
Latina,3,Feb,137.93,0.75
Latina,3,Feb,139.61,0.84
Latina,3,Feb,122.79,0.54
Latina,3,Feb,86.63,0.33
Latina,3,Feb,90.83,0.38
Latina,3,Feb,100.92,0.56
Latina,3,Feb,107.65,0.56
Latina,3,Feb,128.68,0.8
Latina,3,Feb,131.2,0.78
Latina,3,Feb,114.38,0.54
Latina,3,Feb,102.61,0.52
Latina,3,Feb,101.77,0.68
Latina,3,Feb,95.88,0.6
Latina,3,Feb,95.04,0.56
Latina,3,Feb,108.49,0.78
Latina,3,Feb,108.49,0.8
Latina,3,Feb,90.83,0.34
Latina,3,Feb,108.49,0.39
Latina,3,Feb,115.22,0.46
Latina,3,Feb,116.06,0.6
Latina,3,Feb,103.45,0.62
Latina,3,Mar,125.32,0.86
Latina,3,Mar,131.2,0.89
Latina,3,Mar,132.89,0.65
Latina,3,Mar,110.18,0.52
Latina,3,Mar,98.4,0.46
Latina,3,Mar,95.04,0.44
Latina,3,Mar,100.92,0.72
Latina,3,Mar,108.49,0.8
Latina,3,Mar,112.7,0.76
Latina,3,Mar,96.72,0.54
Latina,3,Mar,90.83,0.41
Latina,3,Mar,91.67,0.43
Latina,3,Mar,87.47,0.41
Latina,3,Mar,115.22,0.52
Latina,3,Mar,127.0,0.91
Latina,3,Mar,136.25,0.95
Latina,3,Mar,121.11,0.5
Latina,3,Mar,116.9,0.3
Latina,3,Mar,110.18,0.44
Latina,3,Mar,111.86,0.54
Latina,3,Mar,110.18,0.54
Latina,3,Mar,150.55,0.88
Latina,3,Mar,150.55,0.91
Latina,3,Mar,148.87,0.5
Latina,3,Mar,102.61,0.22
